id,gold_relation,suggested_relation,head_type,head_text,tail_type,tail_text,source_url,sentence,marked_text,memo
bfa010c061ce464b,,HAS_FEE,Visa,외국인 등록 필수 서류,Fee,"30,000원",https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"신규신청 재발급 대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) 외국인 등록 필수 서류 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i> 수수료 30,000...","신규신청 재발급 대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) [E1] 외국인 등록 필수 서류 [/E1] 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i>...",
3218d46013f9a63e,,HAS_FEE,Page,등록금 및 장학금,Fee,"1,300,000원",https://oia.gachon.ac.kr/international/a/m/krCenterScholarship.do,"1,300,000원","[E1] 등록금 및 장학금 [/E1] [E2] 1,300,000원 [/E2]",
029f71004d26e8c5,,HAS_FEE,Page,외국인등록증 신청 및 재발급,Fee,"30,000원",https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"30,000원","[E1] 외국인등록증 신청 및 재발급 [/E1] [E2] 30,000원 [/E2]",
e1830e1552790d4b,,HAS_FEE,Event,외국인 등록증 재발급 서류,Fee,"30,000원",https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"외국인 등록증 재발급 서류 통합신청서 다운로드 여권 사본 <p>여권 사진 1장</p> <i>흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진</i> 수수료 30,000원","[E1] 외국인 등록증 재발급 서류 [/E1] 통합신청서 다운로드 여권 사본 <p>여권 사진 1장</p> <i>흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진</i> 수수료 [E2] 30,000원 [/E2]",
4955a497c600db32,,HAS_FEE,Event,2026학년도 1학기 한국어능력 졸업인증 대체시험,Fee,"50,000원",https://oia.gachon.ac.kr/clientMain/a/t/internationalMain.do,공지사항 08 2026 . 05 2026학년도 1학기 한국어능력 졸업인증 대체시험 (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에 차질이 없도록 대비 바랍니다.대체시험을...,공지사항 08 2026 . 05 [E1] 2026학년도 1학기 한국어능력 졸업인증 대체시험 [/E1] (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에 차질이 없도록 대비...,
8c09420759691de4,,HAS_FEE,Visa,외국인 등록증 재발급 서류,Fee,"30,000원",https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"외국인등록증을 분실한 경우 분실한 날로부터 14일 이내에 관할 출입국·외국인청에 다시 신청해야 합니다. (※ 변경일로부터 14일 이내 변경신고를 하지 않는 경우 과태료가 부과될 수 있습니다.) 외국인 등록증 재발급 서류 통합신청서 다운로드 여권 사본 <p>여권 사진 1장</p> <i>흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진</i> 수수료 30,000원","외국인등록증을 분실한 경우 분실한 날로부터 14일 이내에 관할 출입국·외국인청에 다시 신청해야 합니다. (※ 변경일로부터 14일 이내 변경신고를 하지 않는 경우 과태료가 부과될 수 있습니다.) [E1] 외국인 등록증 재발급 서류 [/E1] 통합신청서 다운로드 여권 사본 <p>여권 사진 1장</p> <i>흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진</i> 수수료 [E2] 30,000원 [/E2]",
1de39f42c4c1baab,,HAS_FEE,Visa,D-4,Fee,"60,000원",https://oia.gachon.ac.kr/international/a/m/immigrationExtention.do,"<span>03</span> <strong>D-4 비자로 변경할 때</strong> <p>대학교에 진학하여 유학비자 (D-2)로 발급받고자 하는 학생은 개강 전까지 관할 출입국·외국인청을 방문하여 비자를 변경해야 합니다.</p> 필요서류 비자변경서류 통합신청서 다운로드 여권 사본 외국인 등록증 <p>여권 사진 1장</p> <i>흰색배경 3.5cm X 4.5cm,6...",<span>03</span> <strong>[E1] D-4 [/E1] 비자로 변경할 때</strong> <p>대학교에 진학하여 유학비자 (D-2)로 발급받고자 하는 학생은 개강 전까지 관할 출입국·외국인청을 방문하여 비자를 변경해야 합니다.</p> 필요서류 비자변경서류 통합신청서 다운로드 여권 사본 외국인 등록증 <p>여권 사진 1장</p> <i>흰색배경 3.5c...,
95bd83f055af26fb,,HAS_FEE,Visa,외국인 등록 필수 서류,Fee,"30,000원",https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"외국인 등록 필수 서류 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i> 수수료 30,000...","[E1] 외국인 등록 필수 서류 [/E1] 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i>...",
c271b4c0d81f5b09,,HAS_FEE,Visa,외국인 등록 필수 서류,Fee,"30,000원",https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) 외국인 등록 필수 서류 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i> 수수료 30,000...","대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) [E1] 외국인 등록 필수 서류 [/E1] 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i>...",
864733644c907d20,,HAS_FEE,Visa,D-4,Fee,"60,000원",https://oia.gachon.ac.kr/international/a/m/immigrationExtention.do,<span>05</span> <strong>D-4 비자연장</strong> <p>체류기간 만료일 이전에 일반연수비자(D-4)를 연장하고자 하는 한국어교육센터 학생은 관할 출입국·외국인청을 방문하여 비자를 변경해야 합니다.</p> 필요서류 D-2 비자연장서류 통합신청서 다운로드 여권 사본 외국인 등록증 <p>성적증명서</p> <i>한국어 교육센터 행정실 발급</i>...,<span>05</span> <strong>[E1] D-4 [/E1] 비자연장</strong> <p>체류기간 만료일 이전에 일반연수비자(D-4)를 연장하고자 하는 한국어교육센터 학생은 관할 출입국·외국인청을 방문하여 비자를 변경해야 합니다.</p> 필요서류 D-2 비자연장서류 통합신청서 다운로드 여권 사본 외국인 등록증 <p>성적증명서</p> <i>한국어 교육센터...,
