id,gold_relation,suggested_relation,head_type,head_text,tail_type,tail_text,source_url,sentence,marked_text,memo
43ffd81dc4c86079,,REQUIRES_DOCUMENT,Visa,외국인 등록 필수 서류,Document,부동산 계약서 사본,https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"신규신청 재발급 대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) 외국인 등록 필수 서류 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i> 수수료 30,000...","신규신청 재발급 대한민국에 입국한 외국인이 입국한 날부터 90일을 초과하여 체류하고자 할 경우 입국일로부터 90일 이내에 외국인 등록을 해야 합니다. (※ 입국일로부터 90일 이내 외국인 등록을 하지 않는 경우 과태료가 부과될 수 있습니다.) [E1] 외국인 등록 필수 서류 [/E1] 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i>...",
1567bc364bb97cec,,REQUIRES_DOCUMENT,Visa,D-4비자 신청 서류 (어학연수 비자),Document,친족관계증명서,https://oia.gachon.ac.kr/international/a/m/krCenterApply.do,"가족관계증명서 또는 출생증명서 번역공증본 원본 1부 ▶ 학생, 부모가 모두 외국인임을 증명할 수 있는 자국 정부기관에서 발행한 증명서여야 함 ▶ 중국 학생은 친족관계증명서 또는 호구부 번역공증본 원본 1부 제출 ※부모가 이혼한 경우, 이혼증명서 번역공증본 원본 1부 추가 제출 ※부모가 사망한 경우, 사망증명서 번역공증본 원본 1부 추가 제출","[E1] D-4비자 신청 서류 (어학연수 비자) [/E1] 가족관계증명서 또는 출생증명서 번역공증본 원본 1부 ▶ 학생, 부모가 모두 외국인임을 증명할 수 있는 자국 정부기관에서 발행한 증명서여야 함 ▶ 중국 학생은 [E2] 친족관계증명서 [/E2] 또는 호구부 번역공증본 원본 1부 제출 ※부모가 이혼한 경우, 이혼증명서...",
13af1d8fa2a32e48,,REQUIRES_DOCUMENT,Event,한국어 교육센터 소개,Document,우수한 강사진,https://oia.gachon.ac.kr/international/a/m/klecInfo.do,"한국어 교육센터 소개 가천대학교 국제교류처 한국어교육센터는 2004년 국제어학원 한국어과정으로 시작하여, 한국어 세계화의 전문적인 기관이라는 목표로 2012년 국제교류처 한국어교육센터로 확대 개편되었습니다. 한국어 정규과정은 국내 대학 진학을 목적으로 하는 외국인 유학생과 한국어를 배우고자 하는 외국인, 교포 자녀들을 위...","[E1] 한국어 교육센터 소개 [/E1] 가천대학교 국제교류처 한국어교육센터는 2004년 국제어학원 한국어과정으로 시작하여, 한국어 세계화의 전문적인 기관이라는 목표로 2012년 국제교류처 한국어교육센터로 확대 개편되었습니다. 한국어 정규과정은 국내 대학 진학을 목적으로 하는 외국인 유학생과 한국어를 배우고자 하는 외국인...",
a981cd7ec16fe12f,,REQUIRES_DOCUMENT,Visa,등록금 안내,Document,는 국문) 등록금 납입방법 입학원서 작성과 함께 모든 서류,https://oia.gachon.ac.kr/international/a/m/krCenterScholarship.do,"등록금 안내 어학연수 비자 등록금 전형료 70,000원 수업료 1,300,000원 / 학기 (10주) 송금계좌정보 은행명 KEB하나은행 계좌번호 559-910033-89604 예금주 가천대학교 입금자명 반드시 학생 본인 이름으로 입금 (영문 또는 국문) 등록금 납입방법 입학원서 작성과 함께 모든 서류 제출 후 전형료와 수...","[E1] 등록금 안내 [/E1] 어학연수 비자 등록금 전형료 70,000원 수업료 1,300,000원 / 학기 (10주) 송금계좌정보 은행명 KEB하나은행 계좌번호 559-910033-89604 예금주 가천대학교 입금자명 반드시 학생 본인 이름으로 입금 (영문 또[E2] 는 국문) 등록금 납입방법 입학원서 작성과 함께 모...",
4f841cc1f5eb376a,,REQUIRES_DOCUMENT,Visa,D-4,Document,성적증명서,https://oia.gachon.ac.kr/international/a/m/immigrationExtention.do,"<span>03</span> <strong>D-4 비자로 변경할 때</strong> <p>대학교에 진학하여 유학비자 (D-2)로 발급받고자 하는 학생은 개강 전까지 관할 출입국·외국인청을 방문하여 비자를 변경해야 합니다.</p> 필요서류 비자변경서류 통합신청서 다운로드 여권 사본 외국인 등록증 <p>여권 사진 1장</p> <i>흰색배경 3.5cm X 4.5cm,6...",<span>03</span> <strong>[E1] D-4 [/E1] 비자로 변경할 때</strong> <p>대학교에 진학하여 유학비자 (D-2)로 발급받고자 하는 학생은 개강 전까지 관할 출입국·외국인청을 방문하여 비자를 변경해야 합니다.</p> 필요서류 비자변경서류 통합신청서 다운로드 여권 사본 외국인 등록증 <p>여권 사진 1장</p> <i>흰색배경 3.5c...,
5f34f21e0ae6d98f,,REQUIRES_DOCUMENT,Visa,D-4비자 신청 서류 (어학연수 비자),Document,출생증명서 번역공증본 원본,https://oia.gachon.ac.kr/international/a/m/krCenterApply.do,"가족관계증명서 또는 출생증명서 번역공증본 원본 1부 ▶ 학생, 부모가 모두 외국인임을 증명할 수 있는 자국 정부기관에서 발행한 증명서여야 함 ▶ 중국 학생은 친족관계증명서 또는 호구부 번역공증본 원본 1부 제출 ※부모가 이혼한 경우, 이혼증명서 번역공증본 원본 1부 추가 제출 ※부모가 사망한 경우, 사망증명서 번역공증본 원본 1부 추가 제출","[E1] D-4비자 신청 서류 (어학연수 비자) [/E1] 가족관계증명서 또는 [E2] 출생증명서 번역공증본 원본 [/E2] 1부 ▶ 학생, 부모가 모두 외국인임을 증명할 수 있는 자국 정부기관에서 발행한 증명서여야 함 ▶ 중국 학생은 친족관계증명서 또는 호구부 번역공증본 원본 1부 제출 ※부모가 이혼한 경우, 이혼증명서...",
6bbfb18431f3e4bf,,REQUIRES_DOCUMENT,Visa,D-4,Document,은행예금 잔고증명서,https://oia.gachon.ac.kr/international/a/m/immigrationExtention.do,"<span>03</span> <strong>D-4 비자로 변경할 때</strong> <p>대학교에 진학하여 유학비자 (D-2)로 발급받고자 하는 학생은 개강 전까지 관할 출입국·외국인청을 방문하여 비자를 변경해야 합니다.</p> 필요서류 비자변경서류 통합신청서 다운로드 여권 사본 외국인 등록증 <p>여권 사진 1장</p> <i>흰색배경 3.5cm X 4.5cm,6...",<span>03</span> <strong>[E1] D-4 [/E1] 비자로 변경할 때</strong> <p>대학교에 진학하여 유학비자 (D-2)로 발급받고자 하는 학생은 개강 전까지 관할 출입국·외국인청을 방문하여 비자를 변경해야 합니다.</p> 필요서류 비자변경서류 통합신청서 다운로드 여권 사본 외국인 등록증 <p>여권 사진 1장</p> <i>흰색배경 3.5c...,
a72b1f07633406a0,,REQUIRES_DOCUMENT,Visa,외국인 등록 필수 서류,Document,비자 사본 여권 사진,https://oia.gachon.ac.kr/international/a/m/immigrationApp.do,"외국인 등록 필수 서류 통합신청서 다운로드 여권 사본 비자 사본 여권 사진 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆 발급기 이용</i> 수수료 30,000...","[E1] 외국인 등록 필수 서류 [/E1] 통합신청서 다운로드 여권 사본 [E2] 비자 사본 여권 사진 [/E2] 1장 흰색 배경 3.5cm X 4.5cm, 6개월 이내 사진 <span class=""font_scarlet"" >*</span> 거주사실 확인서 <p>현재 학기 재학증명서 (영문)</p> <i>학생서비스센터 옆...",
d665e2e8544d8f92,,REQUIRES_DOCUMENT,Event,방문 예약 하기,Document,비밀번호 4자리 입력(비회원일 때) 예약시간에 맞춰 서류,https://oia.gachon.ac.kr/international/a/m/immigrationApply.do,"02 방문 예약 하기 하이코리아 방문예약 접속 <li>ex : 외국인 등록증을 만들고 싶어요 - 외국인 등록신청</li> <li>외국인등록증을 잃어버렸어요 - 등록증 재발급 비자를 연장하고 싶어요 - 등록외국인의 체류기간 연장하기 </li> 방문예약 신청(비회원) 선택 외국인등록번호와 발급일 입력 담당기관, 접수창구, 방문일자...","02 [E1] 방문 예약 하기 [/E1] 하이코리아 방문예약 접속 <li>ex : 외국인 등록증을 만들고 싶어요 - 외국인 등록신청</li> <li>외국인등록증을 잃어버렸어요 - 등록증 재발급 비자를 연장하고 싶어요 - 등록외국인의 체류기간 연장하기 </li> 방문예약 신청(비회원) 선택 외국인등록번호와 발급일 입력 담당기관,...",
a3957870b8a15757,,REQUIRES_DOCUMENT,Visa,회원가입 유의사항,Document,신분증 (여권 또는 외국인등록증,https://oia.gachon.ac.kr/international/a/m/guideNewStudent.do,"...ng>가천대학교 홈페이지 접속</strong></li> <li><strong>상단 회원가입 버튼 클릭</strong></li> <li><strong> 회원타입:학생, 인증방법 : 신입생 또는 외국인 선택 </strong></li> <li><strong>아이디, 비밀번호 입력 후 로그인</strong></li> </ul> 회원가입 유의사항 <span>1.</span>가입한 아이디와 비밀번호를 꼭 기억하고 적어 놓으세요! 다시 찾는 과정이 어렵습니다. <span>2.</s","...ng>가천대학교 홈페이지 접속</strong></li> <li><strong>상단 회원가입 버튼 클릭</strong></li> <li><strong> 회원타입:학생, 인증방법 : 신입생 또는 외국인 선택 </strong></li> <li><strong>아이디, 비밀번호 입력 후 로그인</strong></li> </ul> [E1] 회원가입 유의사항 [/E1] <span>1.</span>가입한 아이디와 비밀번호를 꼭 기억하고 적어 놓으세요! 다시 찾는 과정이 어렵습니다. <span>2.</s [E2] 신분증 (여권 또는 외국인등록증 [/E2]",
