id,gold_relation,suggested_relation,head_type,head_text,tail_type,tail_text,source_url,sentence,marked_text,memo
3daeee1401f7ea46,,has_deadline,Event,2nd Gachon Pride Graduate Alumni 2015.12.04,Deadline,2015.12.04,https://oia.gachon.ac.kr/international/a/m/alumniStory.do,2nd Gachon Pride Graduate Alumni 2015.12.04,[E1] 2nd Gachon Pride Graduate Alumni [E2] 2015.12.04 [/E2] [/E1],
eb35d9b1d316424b,,has_deadline,Event,2nd Gachon Pride Graduate Alumni 2015.12.04,Deadline,2015.12.04,https://oia.gachon.ac.kr/international/a/m/alumniStory.do,2nd Gachon Pride Graduate Alumni 2015.12.04 2nd Gachon Pride Alumni 2015.10.01,[E1] 2nd Gachon Pride Graduate Alumni [E2] 2015.12.04 [/E2] [/E1] 2nd Gachon Pride Alumni 2015.10.01,
d2edc58ec7b165be,,has_deadline,Event,3rd Gachon Pride Graduate Alumni 2016.12.01,Deadline,2016.12.01,https://oia.gachon.ac.kr/international/a/m/alumniStory.do,3rd Gachon Pride Graduate Alumni 2016.12.01,[E1] 3rd Gachon Pride Graduate Alumni [E2] 2016.12.01 [/E2] [/E1],
373845404e1f0cf6,,has_deadline,Event,2nd Gachon Pride Graduate Alumni 2015.12.04,Deadline,2015.10.01,https://oia.gachon.ac.kr/international/a/m/alumniStory.do,2nd Gachon Pride Graduate Alumni 2015.12.04 2nd Gachon Pride Alumni 2015.10.01,[E1] 2nd Gachon Pride Graduate Alumni 2015.12.04 [/E1] 2nd Gachon Pride Alumni [E2] 2015.10.01 [/E2],
872ff2ae80fe1aa9,,has_deadline,Visa,공지사항,Deadline,2026.05.11.(월) 10:00,https://oia.gachon.ac.kr/clientMain/a/t/internationalMain.do,공지사항 08 2026 . 05 2026학년도 1학기 한국어능력 졸업인증 대체시험 (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에 차질이...,[E1] 공지사항 [/E1] 08 2026 . 05 2026학년도 1학기 한국어능력 졸업인증 대체시험 (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확...,
2396dd7e6a405a47,,has_deadline,Event,1st Gachon Pride Graduate Alunmi 2014.12.02,Deadline,2014.12.02,https://oia.gachon.ac.kr/international/a/m/alumniStory.do,1st Gachon Pride Graduate Alunmi 2014.12.02,[E1] 1st Gachon Pride Graduate Alunmi [E2] 2014.12.02 [/E2] [/E1],
002a02103df05f51,,has_deadline,Event,1st Gachon Pride Graduate Alunmi 2014.12.02,Deadline,2014.09.26,https://oia.gachon.ac.kr/international/a/m/alumniStory.do,1st Gachon Pride Graduate Alunmi 2014.12.02 1st Gachon Pride Alumni 2014.09.26,[E1] 1st Gachon Pride Graduate Alunmi 2014.12.02 [/E1] 1st Gachon Pride Alumni [E2] 2014.09.26 [/E2],
78192c6313941a4e,,has_deadline,Event,3rd Gachon Pride Graduate Alumni 2016.12.01,Deadline,2016.09.30,https://oia.gachon.ac.kr/international/a/m/alumniStory.do,3rd Gachon Pride Graduate Alumni 2016.12.01 3rd Gachon Pride Alumni 2016.09.30,[E1] 3rd Gachon Pride Graduate Alumni 2016.12.01 [/E1] 3rd Gachon Pride Alumni [E2] 2016.09.30 [/E2],
8324296981ee55fb,,has_deadline,Visa,공지사항,Deadline,2026.05.30.(토) 10:00,https://oia.gachon.ac.kr/clientMain/a/t/internationalMain.do,공지사항 08 2026 . 05 2026학년도 1학기 한국어능력 졸업인증 대체시험 (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에 차질이...,[E1] 공지사항 [/E1] 08 2026 . 05 2026학년도 1학기 한국어능력 졸업인증 대체시험 (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확...,
72648e3fa40648aa,,has_deadline,Visa,공지사항,Deadline,2026.05.17.(일) 23:45,https://oia.gachon.ac.kr/clientMain/a/t/internationalMain.do,공지사항 08 2026 . 05 2026학년도 1학기 한국어능력 졸업인증 대체시험 (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확인하여 졸업에 차질이...,[E1] 공지사항 [/E1] 08 2026 . 05 2026학년도 1학기 한국어능력 졸업인증 대체시험 (외국인유학생대상) 2026학년도 1학기 한국어능력 졸업인증 대체시험(외국인유학생대상)국제교류처에서 2026년도 1학기 한국어능력 졸업인증 대체시험을 운영합니다.한국어능력 졸업인증을 하지 못한 외국인유학생은 아래사항을 확...,
660df656d8280479,,has_deadline,Event,1st Gachon Pride Graduate Alunmi 2014.12.02,Deadline,2014.12.02,https://oia.gachon.ac.kr/international/a/m/alumniStory.do,1st Gachon Pride Graduate Alunmi 2014.12.02 1st Gachon Pride Alumni 2014.09.26,[E1] 1st Gachon Pride Graduate Alunmi [E2] 2014.12.02 [/E2] [/E1] 1st Gachon Pride Alumni 2014.09.26,
e5364644bd92005f,,has_deadline,Event,3rd Gachon Pride Graduate Alumni 2016.12.01,Deadline,2016.12.01,https://oia.gachon.ac.kr/international/a/m/alumniStory.do,3rd Gachon Pride Graduate Alumni 2016.12.01 3rd Gachon Pride Alumni 2016.09.30,[E1] 3rd Gachon Pride Graduate Alumni [E2] 2016.12.01 [/E2] [/E1] 3rd Gachon Pride Alumni 2016.09.30,
