id,gold_relation,suggested_relation,head_type,head_text,tail_type,tail_text,source_url,sentence,marked_text,memo
4bece8311ea54f28,,requires_qualification,Event,모집분야 및 지원 자격,Target_Audience,"모집분야 및 지원 자격 <li>모집 분야 : 가천대학교 글로벌캠퍼스 국제교류처 한국어교육센터 한국어 시간강사</li> <li>모집 인원 : 0명</li> <li>모집 기간 : 상시</li> <li>지원자격 : <ul class=""list_line""> <li>한국어 교원 자격증 소지자 (채용 시기를 기준으로 3개월 내 취득",https://oia.gachon.ac.kr/international/a/m/krCenterRecruitment.do,"모집분야 및 지원 자격 <li>모집 분야 : 가천대학교 글로벌캠퍼스 국제교류처 한국어교육센터 한국어 시간강사</li> <li>모집 인원 : 0명</li> <li>모집 기간 : 상시</li> <li>지원자격 : <ul class=""list_line""> <li>한국어 교원 자격증 소지자 (채용 시기를 기준으로 3개월 내 취득...","[E1] 모집분야 및 지원 자격 [/E1] <li>모집 분야 : 가천대학교 글로벌캠퍼스 국제교류처 한국어교육센터 한국어 시간강사</li> <li>모집 인원 : 0명</li> <li>모집 기간 : 상시</li> <li>지원자격 : <ul class=""list_line""> <li>한국어 교원 자격증 소지자 (채용 시기를 기준...",
dd676a6a8f821e35,,requires_qualification,Event,교양 한국어 안내,Target_Audience,"교양 한국어 안내 <li>대학(원)교 유학생은 한국어능력시험(TOPIK) 3급 이상이어야 입학이 가능하며, 4급 이상이어야 졸업이 가능합니다.</li> <li>입학 후 1차 학기부터 2차 학기까지 유학생들은 다른 교과목에 우선하여 한국어교육센터에 개설되어 있는 한국어교과목(교양한국어)을 수준별, 단계별로 집중 수강해야 합",https://oia.gachon.ac.kr/international/a/m/klecInfo.do,"교양 한국어 안내 <li>대학(원)교 유학생은 한국어능력시험(TOPIK) 3급 이상이어야 입학이 가능하며, 4급 이상이어야 졸업이 가능합니다.</li> <li>입학 후 1차 학기부터 2차 학기까지 유학생들은 다른 교과목에 우선하여 한국어교육센터에 개설되어 있는 한국어교과목(교양한국어)을 수준별, 단계별로 집중 수강해야 합...","[E1] 교양 한국어 안내 [/E1] <li>대학(원)교 유학생은 한국어능력시험(TOPIK) 3급 이상이어야 입학이 가능하며, 4급 이상이어야 졸업이 가능합니다.</li> <li>입학 후 1차 학기부터 2차 학기까지 유학생들은 다른 교과목에 우선하여 한국어교육센터에 개설되어 있는 한국어교과목(교양한국어)을 수준별, 단계별...",
cf322c1c0fc6f8ec,,requires_qualification,Event,2016,Target_Audience,2016 2016.10 외국인 유학생 가천 글로벌 리더십 프로그램 상세 이미지 보기 2016.09 제 3회 자랑스러운 가천동문 (Gachon Pride Alumni) 의 밤 개최 상세 이미지 보기 2016.04 제 2회 가천 한국어 골든벨 대회 개최 상세 이미지 보기 2015 2015.10 제 2회 자랑스러운 가천동문 (,https://oia.gachon.ac.kr/international/a/m/gachonArchives.do,2016 2016.10 외국인 유학생 가천 글로벌 리더십 프로그램 상세 이미지 보기 2016.09 제 3회 자랑스러운 가천동문 (Gachon Pride Alumni) 의 밤 개최 상세 이미지 보기 2016.04 제 2회 가천 한국어 골든벨 대회 개최 상세 이미지 보기 2015 2015.10 제 2회 자랑스러운 가천동문 (...,[E1] 2016 [/E1] 2016.10 외국인 유학생 가천 글로벌 리더십 프로그램 상세 이미지 보기 2016.09 제 3회 자랑스러운 가천동문 (Gachon Pride Alumni) 의 밤 개최 상세 이미지 보기 2016.04 제 2회 가천 한국어 골든벨 대회 개최 상세 이미지 보기 2015 2015.10 제 2회 자...,
35e3353d11538f13,,requires_qualification,Event,한국어 교육센터 소개,Target_Audience,"</li> 교육내용 <li> 기초 어휘, 기본 조사 및 어미의 활용, 시제, 기본 문장 구조 알기 </li> <li> 인사하기, 자기 소개하기, 음식 시키기, 물건 사기, 전화하기, 대중교통 타기, 은행 이용하기 등 일상생활에 필요한 한국어 익히기 </li> <li> 식사, 전화 등 일상생활에 필요한 기본적인 한국 문화",https://oia.gachon.ac.kr/international/a/m/klecInfo.do,"한국어 교육센터 소개 가천대학교 국제교류처 한국어교육센터는 2004년 국제어학원 한국어과정으로 시작하여, 한국어 세계화의 전문적인 기관이라는 목표로 2012년 국제교류처 한국어교육센터로 확대 개편되었습니다. 한국어 정규과정은 국내 대학 진학을 목적으로 하는 외국인 유학생과 한국어를 배우고자 하는 외국인, 교포 자녀들을 위...","[E1] 한국어 교육센터 소개 [/E1] 가천대학교 국제교류처 한국어교육센터는 2004년 국제어학원 한국어과정으로 시작하여, 한국어 세계화의 전문적인 기관이라는 목표로 2012년 국제교류처 한국어교육센터로 확대 개편되었습니다. 한국어 정규과정은 국내 대학 진학을 목적으로 하는 외국인 유학생과 한국어를 배우고자 하는 외국인...",
79908467dfb58282,,requires_qualification,Event,2016,Target_Audience,- 5년간 200억원 지원> 2013 2013.11 공인 한국어능력시험 (Standard-TOPIK) 국내 시행기관 지정 2012 2012.12 외국인 유학생 지원을 위한 가천인터내셔널 센터 개소 상세 이미지 보기 2012.11 2012 대한민국 외국인 유학생 문화 대축전 상세 이미지 보기 2012.03 이길여 총장 뉴스,https://oia.gachon.ac.kr/international/a/m/gachonArchives.do,2016 2016.10 외국인 유학생 가천 글로벌 리더십 프로그램 상세 이미지 보기 2016.09 제 3회 자랑스러운 가천동문 (Gachon Pride Alumni) 의 밤 개최 상세 이미지 보기 2016.04 제 2회 가천 한국어 골든벨 대회 개최 상세 이미지 보기 2015 2015.10 제 2회 자랑스러운 가천동문 (...,[E1] 2016 [/E1] 2016.10 외국인 유학생 가천 글로벌 리더십 프로그램 상세 이미지 보기 2016.09 제 3회 자랑스러운 가천동문 (Gachon Pride Alumni) 의 밤 개최 상세 이미지 보기 2016.04 제 2회 가천 한국어 골든벨 대회 개최 상세 이미지 보기 2015 2015.10 제 2회 자...,
d402704852ed3215,,requires_qualification,Event,"※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건",Target_Audience,"※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건물이름</th> <th scope=""col"">학과</th> <th scope=""col"">위치</th> <th scope=""col"">내선번호</th> 1 가천관 Gachon Hall",https://oia.gachon.ac.kr/international/a/m/guideFacilities.do,"※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건물이름</th> <th scope=""col"">학과</th> <th scope=""col"">위치</th> <th scope=""col"">내선번호</th> 1 가천관 Gachon Hall...","[E1] ※ 메디컬 캠퍼스 내선번호 032-820-**** 보험 보상 내용 <th scope=""col"">건물번호</th> <th scope=""col"">건 [/E1]물이름</th> <th scope=""col"">학과</th> <th scope=""col"">위치</th> <th scope=""col"">내선번호</th> 1 가천관 ...",
70b3dfd045e054a5,,requires_qualification,Event,기금 출연에 대한 세제 혜택,Target_Audience,(상속세법) 법인의 소득을 기금으로 출연하신 경우에는 소득금액 계산에 있어서 손금으로 산입되어 과세대상에서 제외됩니다.,https://oia.gachon.ac.kr/international/a/m/supportGu.do,"기금 출연에 대한 세제 혜택 개인의 근로소득, 이자소득, 배당소득 및 기타 소득을 기금으로 출연하신 경우에는 종합소득 금액의 공제 대상으로 과세대상에서 제외됩니다. (소득세법) 개인의 부동산소득, 사업소득, 산림소득을 기금으로 출연하신 경우에는 해당 년도의 필요경비로 인정하여 과세대상에서 제외됩니다. (소득세법) 개인의 ...","[E1] 기금 출연에 대한 세제 혜택 [/E1] 개인의 근로소득, 이자소득, 배당소득 및 기타 소득을 기금으로 출연하신 경우에는 종합소득 금액의 공제 대상으로 과세대상에서 제외됩니다. (소득세법) 개인의 부동산소득, 사업소득, 산림소득을 기금으로 출연하신 경우에는 해당 년도의 필요경비로 인정하여 과세대상에서 제외됩니다. ...",
77dd28b0beefe75d,,requires_qualification,Event,TOPIK 단체접수,Target_Audience,"(가천대학교 소속 학생에 한함-학부, 대학원, 한국어교육센터) 단체 접수는 온라인으로 신청서를 작성한 후 프린트하여 시험비와 함께 국제교류처 613호에 제출하시면 됩니다.",https://oia.gachon.ac.kr/international/a/m/topikList.do,"TOPIK 단체접수 가천대학교 국제교류처에서는 시험 응시자의 편의를 위해 정부에서 주최하는 한국어능력시험(TOPIK)의 단체 접수를 진행하고 있습니다. (가천대학교 소속 학생에 한함-학부, 대학원, 한국어교육센터) 단체 접수는 온라인으로 신청서를 작성한 후 프린트하여 시험비와 함께 국제교류처 613호에 제출하시면 됩니다....","[E1] TOPIK 단체접수 [/E1] 가천대학교 국제교류처에서는 시험 응시자의 편의를 위해 정부에서 주최하는 한국어능력시험(TOPIK)의 단체 접수를 진행하고 있습니다. [E2] (가천대학교 소속 학생에 한함-학부, 대학원, 한국어교육센터) 단체 접수는 온라인으로 신청서를 작성한 후 프린트하여 시험비와 함께 국제교류처 ...",
c03ad6499ae3d864,,requires_qualification,Event,어학 자격,Target_Audience,어학 자격 어학 자격 안내 어학 성적이 없는 학생 어학 성적이 없는 학생은 한국어교육센터에서 진행하는 한국어 수업과 1~2개의 한국어/한국문화와 관련된 정해진 가천대학교 정규 교양수업을 들어야 합니다.,https://oia.gachon.ac.kr/international/a/m/exchangeStudent.do,어학 자격 어학 자격 안내 어학 성적이 없는 학생 어학 성적이 없는 학생은 한국어교육센터에서 진행하는 한국어 수업과 1~2개의 한국어/한국문화와 관련된 정해진 가천대학교 정규 교양수업을 들어야 합니다. 1) 학생들은 가천대학교 도착 후 한국어테스트를 받아야 합니다. 2) 테스트 결과에 따라 한국어 수업 반 배정이 됩니다....,[E1] 어학 자격 [/E1] 어학 자격 안내 어학 성적이 없는 학생 어학 성적이 없는 학생은 한국어교육센터에서 진행하는 한국어 수업과 1~2개의 한국어/한국문화와 관련된 정해진 가천대학교 정규 교양수업을 들어야 합니다. 1) 학생들은 가천대학교 도착 후 한국어테스트를 받아야 합니다. 2) 테스트 결과에 따라 한국어 수업...,
52d751dce246a7bc,,requires_qualification,Event,2013,Target_Audience,2013 2013.11 공인 한국어능력시험 (Standard-TOPIK) 국내 시행기관 지정,https://oia.gachon.ac.kr/international/a/m/gachonArchives.do,2013 2013.11 공인 한국어능력시험 (Standard-TOPIK) 국내 시행기관 지정,[E1] 2013 [/E1] 2013.11 공인 한국어능력시험 (Standard-TOPIK) 국내 시행기관 지정 [E2] 2013 2013.11 공인 한국어능력시험 (Standard-TOPIK) 국내 시행기관 지정 [/E2],
